import_batch_id,staging_object_key,staging_actor_key,interaction_type,direction,status,subject,body,source,occurred_at,resolved_at,is_actionable,demand_topic_code,source_sheet,raw_source_data,resolution_status,is_approved
old-data-berta2-all-20260501-01,recc7m3SkpexAuzvc,HoCa5482bn,note,internal,done,Partenaire d'une action B To C,A été contacté à propos de l'action Saint - Valentin.,import_berta2_crm,2023-02-07 00:00:00,2023-02-21 00:00:00,true,Partenaire d'une action B To C,CRM,"{""ID"":""ce83761d"",""Prestataires"":""HoCa5482bn"",""Nom_Presta"":"""",""Objet_du_Contact"":""Partenaire d'une action B To C"",""Sous-catégorie"":"""",""Message"":""A été contacté à propos de l'action Saint - Valentin."",""Humeur"":""😡"",""Date"":""07/02/2023"",""Interlocuteur"":""s.galletier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""21/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recc7m3SkpexAuzvc"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recyyAOrP5ABYe0Qk,72A8FE0087,note,internal,done,Partenaire d'une action B To C,A été contacté à propos de l'action Saint - Valentin.,import_berta2_crm,2023-02-07 00:00:00,2023-02-21 00:00:00,true,Partenaire d'une action B To C,CRM,"{""ID"":""1402538c"",""Prestataires"":""72A8FE0087"",""Nom_Presta"":"""",""Objet_du_Contact"":""Partenaire d'une action B To C"",""Sous-catégorie"":"""",""Message"":""A été contacté à propos de l'action Saint - Valentin."",""Humeur"":""🤔"",""Date"":""07/02/2023"",""Interlocuteur"":""s.galletier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""21/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recyyAOrP5ABYe0Qk"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recyyAOrP5ABYe0Qk,72A8FE0087,note,internal,done,Partenaire d'une action B To C,A été contacté à propos de l'action Saint - Valentin.,import_berta2_crm,2023-02-07 00:00:00,2023-02-21 00:00:00,true,Partenaire d'une action B To C,CRM,"{""ID"":""54c08ac8"",""Prestataires"":""72A8FE0087"",""Nom_Presta"":"""",""Objet_du_Contact"":""Partenaire d'une action B To C"",""Sous-catégorie"":"""",""Message"":""A été contacté à propos de l'action Saint - Valentin."",""Humeur"":""🤔"",""Date"":""07/02/2023"",""Interlocuteur"":""s.galletier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""21/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recyyAOrP5ABYe0Qk"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recbqR9yn4YRURgzC,4381FE,note,internal,done,Promotion Facebook,Claire a besoin de visibilité > presta DD? message envoyé sur canal slack le 8 février,import_berta2_crm,2023-02-07 00:00:00,2023-02-17 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""0a00d6b5"",""Prestataires"":""4381FE"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""Claire a besoin de visibilité > presta DD? message envoyé sur canal slack le 8 février"",""Humeur"":""😃"",""Date"":""07/02/2023"",""Interlocuteur"":""a.mir@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""17/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recbqR9yn4YRURgzC"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recEtCXzryjmXCyG3,CoJa3032Pt,note,internal,done,Modification infos BDD,Pour contacter le restaurant de Saint Philippe par email > saintphilippe@capmechant.re,import_berta2_crm,2023-02-07 00:00:00,2023-02-15 00:00:00,true,Modification infos BDD,CRM,"{""ID"":""74d2c679"",""Prestataires"":""CoJa3032Pt"",""Nom_Presta"":"""",""Objet_du_Contact"":""Modification infos BDD"",""Sous-catégorie"":"""",""Message"":""Pour contacter le restaurant de Saint Philippe par email > saintphilippe@capmechant.re"",""Humeur"":""🤔"",""Date"":""07/02/2023"",""Interlocuteur"":""s.galletier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""15/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recEtCXzryjmXCyG3"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recbqR9yn4YRURgzC,4381FE,note,internal,done,Promotion  Explore,"Claire souhaite avoir un article dans un magazine Explore, en invitant les restaurateurs ou hébergeurs à créer leur propres gammes de vaisselles, coupelles....",import_berta2_crm,2023-02-07 00:00:00,2023-02-15 00:00:00,true,Promotion  Explore,CRM,"{""ID"":""d620b94f"",""Prestataires"":""4381FE"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion  Explore"",""Sous-catégorie"":"""",""Message"":""Claire souhaite avoir un article dans un magazine Explore, en invitant les restaurateurs ou hébergeurs à créer leur propres gammes de vaisselles, coupelles...."",""Humeur"":""😃"",""Date"":""07/02/2023"",""Interlocuteur"":""a.mir@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""15/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recbqR9yn4YRURgzC"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,ea42ebb4,2ae68588,note,internal,done,Promotion SIT (reunion.fr),Demande de mise à jour de la fiche de cet établissement transmise par mail par Monsieur PERDRIAUD.,import_berta2_crm,2023-02-07 00:00:00,2023-02-10 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""cca0f5c5"",""Prestataires"":""2ae68588"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""Demande de mise à jour de la fiche de cet établissement transmise par mail par Monsieur PERDRIAUD."",""Humeur"":""😃"",""Date"":""07/02/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""10/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""ea42ebb4"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recbqR9yn4YRURgzC,4381FE,note,internal,done,Promotion SIT (reunion.fr),Claire souhaite être visible sur reunion.fr. Message envoyé à Angélica le 8 février,import_berta2_crm,2023-02-07 00:00:00,2023-02-09 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""3654d066"",""Prestataires"":""4381FE"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""Claire souhaite être visible sur reunion.fr. Message envoyé à Angélica le 8 février"",""Humeur"":""😃"",""Date"":""07/02/2023"",""Interlocuteur"":""a.mir@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""09/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recbqR9yn4YRURgzC"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,99c29361,a479c1b4,note,internal,done,Accompagnement Taxe de séjour,ouverture à faire,import_berta2_crm,2023-02-10 00:00:00,2023-02-28 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""9b42aa12"",""Prestataires"":""a479c1b4"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""ouverture à faire"",""Humeur"":""😃"",""Date"":""10/02/2023"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""28/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""99c29361"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,90d57727,04c214a1,note,internal,done,Promotion SIT (reunion.fr),Nouvelle demande de référencement,import_berta2_crm,2023-02-13 00:00:00,2023-02-13 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""7466a1f0"",""Prestataires"":""04c214a1"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""Nouvelle demande de référencement"",""Humeur"":""😃"",""Date"":""13/02/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""13/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""90d57727"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,76821c69,2a7924d8,note,internal,done,Accompagnement Taxe de séjour,"Le 14 février 2023, Monsieur CASSIER est passé au bureau pour déposer le registre du logeur du mois de janvier 2023.",import_berta2_crm,2023-02-14 00:00:00,2023-02-21 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""5283019d"",""Prestataires"":""2a7924d8"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Le 14 février 2023, Monsieur CASSIER est passé au bureau pour déposer le registre du logeur du mois de janvier 2023."",""Humeur"":""😃"",""Date"":""14/02/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""21/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""76821c69"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,f9dfc45a,2a7924d8,note,internal,done,Accompagnement Taxe de séjour,"Le 14 février 2023, Monsieur CASSIER est passé au bureau pour déposer le registre du logeur du mois de janvier 2023.",import_berta2_crm,2023-02-14 00:00:00,2023-02-21 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""7ffd21a7"",""Prestataires"":""2a7924d8"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Le 14 février 2023, Monsieur CASSIER est passé au bureau pour déposer le registre du logeur du mois de janvier 2023."",""Humeur"":""😃"",""Date"":""14/02/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""21/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""f9dfc45a"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recCpFmi9ztG9pA4Q,BoJo1826w3,note,internal,done,Autres,Incident à l'Office de Tourisme de Saint Philippe (voir avec Service RH et Presta informé de l'incident).,import_berta2_crm,2023-02-15 00:00:00,2023-02-15 00:00:00,true,Autres,CRM,"{""ID"":""915250f0"",""Prestataires"":""BoJo1826w3"",""Nom_Presta"":"""",""Objet_du_Contact"":""Autres"",""Sous-catégorie"":"""",""Message"":""Incident à l'Office de Tourisme de Saint Philippe (voir avec Service RH et Presta informé de l'incident)."",""Humeur"":""😡"",""Date"":""15/02/2023"",""Interlocuteur"":""s.galletier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""15/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recCpFmi9ztG9pA4Q"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,f28b7b1d,0e6cd83d,note,internal,done,Promotion SIT (reunion.fr),Tarification à changer.,import_berta2_crm,2023-02-21 00:00:00,2023-02-28 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""1efe24c3"",""Prestataires"":""0e6cd83d"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""Tarification à changer."",""Humeur"":""😃"",""Date"":""21/02/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""28/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""f28b7b1d"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recmOcTv8PqeQEtt3,DaMa3744Sc,note,internal,done,Accompagnement Taxe de séjour,mail plateforme : indique qu'il ne pourra effectuer ses déclarations de TDS (janvier et février) qu'à partir de mars,import_berta2_crm,2023-02-21 00:00:00,2023-02-21 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""50f2b725"",""Prestataires"":""DaMa3744Sc"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""mail plateforme : indique qu'il ne pourra effectuer ses déclarations de TDS (janvier et février) qu'à partir de mars"",""Humeur"":""🤔"",""Date"":""21/02/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""21/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recmOcTv8PqeQEtt3"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recWVYXqJcjVpjRLF,RoMa3660Bw,note,internal,done,Fermeture provisoire,fermeture provisoire prolongée jusqu'au 31/12/2023 // mail reçu sur la plateforme TDS le vendredi 17/02/2023,import_berta2_crm,2023-02-22 00:00:00,2023-02-22 00:00:00,true,Fermeture provisoire,CRM,"{""ID"":""d97b7280"",""Prestataires"":""RoMa3660Bw"",""Nom_Presta"":"""",""Objet_du_Contact"":""Fermeture provisoire"",""Sous-catégorie"":"""",""Message"":""fermeture provisoire prolongée jusqu'au 31/12/2023 // mail reçu sur la plateforme TDS le vendredi 17/02/2023"",""Humeur"":""🤔"",""Date"":""22/02/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""22/02/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recWVYXqJcjVpjRLF"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,65396ef9,6a674fd0,note,internal,done,Promotion Facebook,Demande reçue par Anne : le presta souhaite une promo fb pour son hébergement,import_berta2_crm,2023-02-23 00:00:00,2023-10-16 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""fcbe7120"",""Prestataires"":""6a674fd0"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""Demande reçue par Anne : le presta souhaite une promo fb pour son hébergement"",""Humeur"":""🤔"",""Date"":""23/02/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""16/10/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""65396ef9"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,8acd55dc,663bdba2,note,internal,done,Accompagnement Taxe de séjour,Demande pour avoir un accompagnement personnalisé.,import_berta2_crm,2023-02-23 00:00:00,2023-03-20 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""2cc2971f"",""Prestataires"":""663bdba2"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Demande pour avoir un accompagnement personnalisé."",""Humeur"":""😃"",""Date"":""23/02/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""20/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""8acd55dc"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,c93fda30,f59beb40,note,internal,done,Accompagnement Taxe de séjour,Demande pour avoir un accompagnement personnalisé.,import_berta2_crm,2023-02-23 00:00:00,2023-03-03 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""0a4eb09e"",""Prestataires"":""f59beb40"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Demande pour avoir un accompagnement personnalisé."",""Humeur"":""😃"",""Date"":""23/02/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""03/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""c93fda30"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,9239e8d7,b803d1e2,note,internal,done,Promotion Facebook,promo fb à faire,import_berta2_crm,2023-02-27 00:00:00,2023-03-17 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""d07414dd"",""Prestataires"":""b803d1e2"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""promo fb à faire"",""Humeur"":""🤔"",""Date"":""27/02/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""17/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""9239e8d7"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,9239e8d7,b803d1e2,note,internal,done,Promotion SIT (reunion.fr),inscription à faire,import_berta2_crm,2023-02-27 00:00:00,2023-03-07 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""a308ce96"",""Prestataires"":""b803d1e2"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""inscription à faire"",""Humeur"":""🤔"",""Date"":""27/02/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""07/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""9239e8d7"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,65396ef9,6a674fd0,note,internal,done,Demande de visite,visite a programmer pour fin juillet ou fin aout (appel du 01/03/23) voir avec le presta,import_berta2_crm,2023-03-01 00:00:00,2023-07-19 00:00:00,true,Demande de visite,CRM,"{""ID"":""d184d5b1"",""Prestataires"":""6a674fd0"",""Nom_Presta"":"""",""Objet_du_Contact"":""Demande de visite"",""Sous-catégorie"":"""",""Message"":""visite a programmer pour fin juillet ou fin aout (appel du 01/03/23) voir avec le presta"",""Humeur"":""🤔"",""Date"":""01/03/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""19/07/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""65396ef9"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4c57cea2,3114f9ef,note,internal,done,Accompagnement Taxe de séjour,Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour.,import_berta2_crm,2023-03-01 00:00:00,2023-03-20 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""1a46a30e"",""Prestataires"":""3114f9ef"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour."",""Humeur"":""😃"",""Date"":""01/03/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""20/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""4c57cea2"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,f28b7b1d,0e6cd83d,note,internal,done,Accompagnement Taxe de séjour,demande par mail de renvoyer le mail automatique pour se connecter,import_berta2_crm,2023-03-01 00:00:00,2023-03-01 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""20fc75d4"",""Prestataires"":""0e6cd83d"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""demande par mail de renvoyer le mail automatique pour se connecter"",""Humeur"":""🤔"",""Date"":""01/03/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""01/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""f28b7b1d"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,recTDp4S3YLJclRMD,GrMa32948u,note,internal,done,Accompagnement Taxe de séjour,Madame Maryse GRONDIN souhaite être rappelée par Noémie le 03 mars 2023 (entre 13h30 et 15h00) au sujet des relances reçues.,import_berta2_crm,2023-03-02 00:00:00,2024-05-21 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""a9840c27"",""Prestataires"":""GrMa32948u"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Madame Maryse GRONDIN souhaite être rappelée par Noémie le 03 mars 2023 (entre 13h30 et 15h00) au sujet des relances reçues."",""Humeur"":""😃"",""Date"":""02/03/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""21/05/2024 00:00:00"",""Humeur_apres"":"""",""Object_id"":""recTDp4S3YLJclRMD"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,6e82095d,8d01220e,note,internal,done,Accompagnement Taxe de séjour,ouverture à faire,import_berta2_crm,2023-03-02 00:00:00,2023-03-20 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""eca371a5"",""Prestataires"":""8d01220e"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""ouverture à faire"",""Humeur"":""😃"",""Date"":""02/03/2023"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""20/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""6e82095d"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4a530b6e,8144dc35,note,internal,done,Promotion Facebook,Souhaite avoir une promotion facebook,import_berta2_crm,2023-03-02 00:00:00,2023-03-17 00:00:00,true,Promotion Facebook,CRM,"{""ID"":""487a59b5"",""Prestataires"":""8144dc35"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion Facebook"",""Sous-catégorie"":"""",""Message"":""Souhaite avoir une promotion facebook"",""Humeur"":""😃"",""Date"":""02/03/2023"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""17/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""4a530b6e"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4a530b6e,8144dc35,note,internal,done,"Problème  juridique, Sirene",Intéressée par un atelier juridique,import_berta2_crm,2023-03-02 00:00:00,2023-03-13 00:00:00,true,"Problème  juridique, Sirene",CRM,"{""ID"":""86e0c0d7"",""Prestataires"":""8144dc35"",""Nom_Presta"":"""",""Objet_du_Contact"":""Problème  juridique, Sirene"",""Sous-catégorie"":"""",""Message"":""Intéressée par un atelier juridique"",""Humeur"":""😃"",""Date"":""02/03/2023"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""13/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""4a530b6e"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,4a530b6e,8144dc35,note,internal,done,Promotion SIT (reunion.fr),souhaite être référencé,import_berta2_crm,2023-03-02 00:00:00,2023-03-08 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""c72b94c2"",""Prestataires"":""8144dc35"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""souhaite être référencé"",""Humeur"":""😃"",""Date"":""02/03/2023"",""Interlocuteur"":""n.chevalier@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""08/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""4a530b6e"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,a4fe2628,71c26035,note,internal,done,Accompagnement Taxe de séjour,Madame ABLANCOURT a repris la gestion de cet hébergement à compter du 01 mars 2023.,import_berta2_crm,2023-03-03 00:00:00,2023-03-06 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""128513d7"",""Prestataires"":""71c26035"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""Madame ABLANCOURT a repris la gestion de cet hébergement à compter du 01 mars 2023."",""Humeur"":""😃"",""Date"":""03/03/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""06/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""a4fe2628"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,ea42ebb4,2ae68588,note,internal,done,Accompagnement Taxe de séjour,questions sur la télédéclaration par mail (opérateurs numériques),import_berta2_crm,2023-03-06 00:00:00,2023-03-06 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""a1495202"",""Prestataires"":""2ae68588"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""questions sur la télédéclaration par mail (opérateurs numériques)"",""Humeur"":""🤔"",""Date"":""06/03/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""06/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""ea42ebb4"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,f33f1d02,0cd26af7,note,internal,done,Promotion SIT (reunion.fr),Nouvelle demande de référencement.,import_berta2_crm,2023-03-07 00:00:00,2023-03-07 00:00:00,true,Promotion SIT (reunion.fr),CRM,"{""ID"":""3c45e3bb"",""Prestataires"":""0cd26af7"",""Nom_Presta"":"""",""Objet_du_Contact"":""Promotion SIT (reunion.fr)"",""Sous-catégorie"":"""",""Message"":""Nouvelle demande de référencement."",""Humeur"":""😃"",""Date"":""07/03/2023"",""Interlocuteur"":""a.sarpedon@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""07/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""f33f1d02"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
old-data-berta2-all-20260501-01,c93fda30,f59beb40,note,internal,done,Accompagnement Taxe de séjour,demande de RDV au bureau,import_berta2_crm,2023-03-08 00:00:00,2023-03-20 00:00:00,true,Accompagnement Taxe de séjour,CRM,"{""ID"":""946847c8"",""Prestataires"":""f59beb40"",""Nom_Presta"":"""",""Objet_du_Contact"":""Accompagnement Taxe de séjour"",""Sous-catégorie"":"""",""Message"":""demande de RDV au bureau"",""Humeur"":""🤔"",""Date"":""08/03/2023"",""Interlocuteur"":""m.lallement@otisud.com"",""Status"":""Traitée"",""Taiter_Date"":""20/03/2023 00:00:00"",""Humeur_apres"":"""",""Object_id"":""c93fda30"",""Traitable"":"""",""source_system"":""berta_v2_csv_export""}",pending,false
