ID,Prestataires,Nom_Presta,Objet_du_Contact,Sous-catégorie,Message,Humeur,Date,Interlocuteur,Status,Taiter_Date,Humeur_apres,Object_id,Traitable;
6a0f3ee3,7b8f35ec,,Accompagnement Taxe de séjour,,questions sur la télédéclaration,😃,02/05/2023,m.lallement@otisud.com,Traitée,02/05/2023 00:00:00,,c0a466e9,;
39419ca4,1fbc2f2d,,Labels et classements étoiles,,envoi de sa décision de classement,😃,02/05/2023,m.lallement@otisud.com,Traitée,02/05/2023 00:00:00,,e7637060,;
d8db3fad,PaJe7231KG,,Accompagnement Taxe de séjour,,Demande d'aide pour déclarer la taxe de séjour en ligne pour ses bungalows non classés. Le prestataire souhaite être rappelé.,🤔,02/05/2023,a.sarpedon@otisud.com,Traitée,02/05/2023 00:00:00,,recQd1WP7LlNdLABE,;
49669101,MoCh0372iL,,Accompagnement Taxe de séjour,,a besoin d'aide pour sa télédéclaration + infos reversements,🤔,02/05/2023,m.lallement@otisud.com,Traitée,02/05/2023 00:00:00,,recPf1tZEmYyCLTFs,;
7148bdab,CaMa5939VQ,,Fermeture définitive,,le 26/04/2023 a envoyé un mail sur la plateforme TDS pour signaler sa fermeture,🤔,03/05/2023,m.lallement@otisud.com,Traitée,28/7/2024 00:00:00,,reckXTvApyYmMG2Jd,;
53bd4958,ChSo7912tU,,Promotion SIT (reunion.fr),,classement en 2 étoiles pour Ti Kaz Martin Dé O La Réunion,😃,03/05/2023,m.lallement@otisud.com,Traitée,11/05/2023 00:00:00,,recZx01uZHg0R4TGL,;
bc250971,TeMa7926eD,,Accompagnement Taxe de séjour,,transmission des états récaps (P3 2022 + P1 2023) + enregistrement déclaration du mois d'avril 2023 pour les deux structures,🤔,03/05/2023,m.lallement@otisud.com,Traitée,03/05/2023 00:00:00,,recfEmpLnY5H9dk0r,;
aaf8c1fe,6a588597,,Accompagnement Taxe de séjour,,période de fermeture de mars à mai 2023 (info transmise par mail),🤔,03/05/2023,m.lallement@otisud.com,Traitée,03/05/2023 00:00:00,,34b3834f,;
d0773a63,ChSo7912tU,,Accompagnement Taxe de séjour,,classement 2 étoiles pour ti kaz martin,🤔,03/05/2023,m.lallement@otisud.com,Traitée,03/05/2023 00:00:00,,recZx01uZHg0R4TGL,;
3b08ec27,3114f9ef,,Demande d'attestation OTI,,Demande d'attestation prestataire OTI,😃,05/05/2023,a.sarpedon@otisud.com,Traitée,09/05/2023 00:00:00,,4c57cea2,;
b41e6965,0b7e55aa,,Promotion SIT (reunion.fr),,Nouvelle demande de référencement.,😃,05/05/2023,a.sarpedon@otisud.com,Traitée,05/05/2023 00:00:00,,7821a90e,;
a9d262fc,7b8f35ec,,Promotion Facebook,,Mr viens de créer son compte instagram et souhaiterais savoir ce qu'uil était possible de faire pour promouvoir son hébergement,😃,12/05/2023,m.lauret@otisud.com,Traitée,28/09/2023 00:00:00,,c0a466e9,;
ee4bc54d,7b8f35ec,,Accompagnement Taxe de séjour,,Meublé de tourisme classé 4 étoiles. La décision de classement a été transmise par courriel le 11 mai 2023.,😃,12/05/2023,a.sarpedon@otisud.com,Traitée,12/05/2023 00:00:00,,c0a466e9,;
dcc7f9d5,4f0100db,,Promotion SIT (reunion.fr),,Demande de transmission de photos.,😃,12/05/2023,a.sarpedon@otisud.com,Traitée,12/05/2023 00:00:00,,fe7f6bb2,;
5c597fc0,0e6cd83d,,Promotion  Explore,,demande,😃,14/05/2023,a.mir@otisud.com,Traitée,14/05/2023 00:00:00,,f28b7b1d,;
a9936324,c406803e,,Promotion  Explore,,demande,😃,14/05/2023,a.mir@otisud.com,Traitée,14/05/2023 00:00:00,,060600ca,;
07e2b539,MiJo2065ou,,Promotion  Explore,,demande,😃,14/05/2023,a.mir@otisud.com,Traitée,14/05/2023 00:00:00,,recLzqL611NhOe615,;
79c1c32c,TéJe6321tE,,Autres,,Veut modifier ses photos et tarifs sur le site sudreuniontourisme. AMIR a demandé à ce qu'il nous envoie ses photos (on les a reçues) mais AM ademandé à DP si on avait la main sur le site internet,🤔,16/05/2023,a.mir@otisud.com,Traitée,15/11/2023 00:00:00,,recKsK9PlCgoN4rKl,;
259adf6f,04c214a1,,Promotion Facebook,,Demande de promotion,😃,19/05/2023,a.sarpedon@otisud.com,Traitée,19/05/2023 00:00:00,,90d57727,;
52c2b422,39c3ac06,,Accompagnement Taxe de séjour,,nouveau,😃,19/05/2023,m.lallement@otisud.com,Traitée,19/05/2023 00:00:00,,0e1c8279,;
783cb95b,4ba3fdf3,,Promotion SIT (reunion.fr),,Demande d'aide pour compléter le formulaire de référencement.,😃,19/05/2023,a.sarpedon@otisud.com,Traitée,19/05/2023 00:00:00,,f18563bc,;
"82bc0def,ff4b137b,,Partenaire d'une action B To C,,""Participe au sponsoring fête du vacoa. ";
;
"Très contente également de sa participation à la journée de la biodiversité"",😃,20/05/2023,m.lauret@otisud.com,Traitée,18/07/2023 00:00:00,,f8006f39,";
7dbd9155,PaJe7963GR,,Accompagnement Taxe de séjour,,Le courrier de déclaration de fermeture définitive a été remis en main propre le 22 mai 2023.,😃,23/05/2023,a.sarpedon@otisud.com,Traitée,29/04/2024 00:00:00,,recOeeOftaLwczc4N,;
39c0d1e8,PaJe7963GR,,Promotion SIT (reunion.fr),,Le courrier de déclaration de fermeture définitive a été remis en main propre le 22 mai 2023.,😃,23/05/2023,a.sarpedon@otisud.com,Traitée,29/04/2024 00:00:00,,recOeeOftaLwczc4N,;
559486d2,759c3102,,Accompagnement Taxe de séjour,,Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour.,😃,23/05/2023,a.sarpedon@otisud.com,Traitée,24/05/2023 00:00:00,,1c292624,;
001e3d18,759c3102,,Accompagnement Taxe de séjour,,Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour.,😃,23/05/2023,a.sarpedon@otisud.com,Traitée,24/05/2023 00:00:00,,ff39cb07,;
683bae84,04c214a1,,Partenaire d'une action B To C,,Partenaire sur la fête du vacoa. Offre une nuitée et des réductions.,😃,24/05/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,90d57727,;
a4bbef92,2e4e1fb3,,Partenaire d'une action B To C,,Offre un lot pour la fete du vacoa,😃,24/05/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,71f48e35,;
089b6ae7,4f0100db,,Partenaire d'une action B To C,,Offre un massage de de60e pour la fête du vacoa,😃,24/05/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,fe7f6bb2,;
677a0abc,TeNa7748a7,,Partenaire d'une action B To C,,participe à Entre 2 Z'Arts Dimanche 28 Mai 2023,😃,24/05/2023,c.pose@otisud.com,Traitée,08/06/2023 00:00:00,,recyNTh7vGAYgzmHO,;
"a5c788db,PaJe7231KG,,Accompagnement Taxe de séjour,,""mise à jour du dossier suite au classement de ses deux bungalows qui étaient non classés > passage en 1 étoile";
"+ correction des adresses postales"",🤔,24/05/2023,m.lallement@otisud.com,Traitée,24/05/2023 00:00:00,,recQd1WP7LlNdLABE,";
548c681b,JaRé2408fS,,Partenaire d'une action B To C,,A offert un bon cadeau pour la fête du vacoa,😃,25/05/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,recCSnhcZo4XxocjX,;
"ef967e82,HoMi7495IU,,Partenaire d'une action B To C,,""Offre des entrées et des orchidées pour la fête du vacoa. ";
;
"L'oti se charge du bon cadeau et aussi du logo pour le côté visuel"",😃,25/05/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,rec4A2lhrwooZI0L8,";
f303c198,KGe628401,,Partenaire d'une action B To C,,Offre des entrées pour la fête du vacoa,😃,25/05/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,rec7PV8VcVqwUZH52,;
7c9a38a1,MaMa5402f9,,Partenaire d'une action B To C,,Offre un week-end pour la fête du vacoa,😃,25/05/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,recfS3ibqtiRSEOVy,;
37d15407,MaMa5402f9,,Partenaire d'une action B To C,,A hésiter mais propose quand même un week-end à offrir pour la fête du vacoa,🤔,25/05/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,recfS3ibqtiRSEOVy,;
b4075270,759c3102,,Accompagnement Taxe de séjour,,demande d'accompagnement TDS,🤔,29/05/2023,m.lallement@otisud.com,Traitée,15/09/2023 00:00:00,,ff39cb07,;
ff444a92,1fbc2f2d,,Accompagnement Taxe de séjour,,Ajout au dossier KEYLODGE,🤔,30/05/2023,m.lallement@otisud.com,Traitée,30/05/2023 00:00:00,,e7637060,;
6cd21534,LiFr5210b1,,Accompagnement Taxe de séjour,,déclarations papier pour avril et mai 2023 transmises par mail,🤔,31/05/2023,m.lallement@otisud.com,Traitée,02/09/2024 00:00:00,,recBg5libfWVEGHV2,;
17b7fb96,1b69ba63,,Accompagnement Taxe de séjour,,aide a la télédéclaration + fermeture définitive bientôt,🤔,31/05/2023,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,302f8ece,;
142f546d,1b69ba63,,Fermeture définitive,,courrier type a envoyer > structure en vente,🤔,31/05/2023,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,302f8ece,;
fcb4fbdd,HuJo6155WM,,Accompagnement Taxe de séjour,,difficultés pour la télédéclaration (mail plateforme),🤔,31/05/2023,m.lallement@otisud.com,Traitée,31/05/2023 00:00:00,,rechFFrgz5BbO2egc,;
bd5b56fe,MaMa0833LW,,Accompagnement Taxe de séjour,,correction sur une fermeture,🤔,31/05/2023,m.lallement@otisud.com,Traitée,31/05/2023 00:00:00,,recb5EMH9K8Qtm9Ze,;
3e3a84c5,07ff48f1,,Partenaire d'une action B To C,,Demande de devis pour potentiel atelier fête du vacoa,😃,01/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,88d53063,;
5a8bc494,DoDa3126Sa,,Partenaire d'une action B To C,,Devis pour potentiel atelier fête vacoa,😃,01/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,recTnUeCbJOndXMtv,;
c8fac54f,HoJu8123xa,,Partenaire d'une action B To C,,A participé à Entre 2 Z'Arts,😃,01/06/2023,c.pose@otisud.com,Traitée,08/06/2023 00:00:00,,rec2hFEtbYDCJhExh,;
eb9b2acf,3e6dc780,,Partenaire d'une action B To C,,A participé à ENTRE 2 Z'ARTS,😃,01/06/2023,c.pose@otisud.com,Traitée,08/06/2023 00:00:00,,759afed5,;
32cbe56f,VeJe6124sx,,Partenaire d'une action B To C,,A participé à ENTRE 2 le dimanche 28 Mai 2023,😃,01/06/2023,c.pose@otisud.com,Traitée,08/06/2023 00:00:00,,59D0EA4483,;
d66a531d,PoFa9263Um,,Partenaire d'une action B To C,,Content de la journée,😃,01/06/2023,c.pose@otisud.com,Traitée,08/06/2023 00:00:00,,recIVYS9o5mvkvjDi,;
d0822f39,759c3102,,Promotion SIT (reunion.fr),,Nouvelle demande de référencement.,😃,01/06/2023,a.sarpedon@otisud.com,Traitée,01/06/2023 00:00:00,,ff39cb07,;
7001ac5d,2a713156,,Partenaire d'une action B To C,,A participé à ENTRE 2 Z'ARTS ENTRE-DEUX,😃,01/06/2023,c.pose@otisud.com,Traitée,01/06/2023 00:00:00,,d60bebd7,;
ff881acb,f19fc814,,Partenaire d'une action B To C,,A participé à ENTRE 2 Z'ARTS à l'ENTRE-DEUX,😃,01/06/2023,c.pose@otisud.com,Traitée,01/06/2023 00:00:00,,90a3622d,;
62d123fb,2e4e1fb3,,Partenaire d'une action B To C,,A participé à ENTRE 2 Z'ARTS à l'ENTRE-Deux le dimanche 28 Mai 2023,😃,01/06/2023,c.pose@otisud.com,Traitée,01/06/2023 00:00:00,,71f48e35,;
3fc72b6c,Jo2046w6,,Partenaire d'une action B To C,,A participé à ENTRE-DEUX Z'ARTS à l'Entre-Deux le dimanche 28 Mai,😃,01/06/2023,c.pose@otisud.com,Traitée,01/06/2023 00:00:00,,recHDhvcAecymLeQG,;
5657eea6,8ffc87c4,,Partenaire d'une action B To C,,A participé à ENTRE 2 Z'Arts le dimanche 28 Mai à l'Entre-Deux,😃,01/06/2023,c.pose@otisud.com,Traitée,01/06/2023 00:00:00,,3a638741,;
c4ef3955,LeFr8187SA,,Partenaire d'une action B To C,,A participé à ENTRE 2 Z'ARTS le dimanche 28 Mai à l'Entre-Deux,😃,01/06/2023,c.pose@otisud.com,Traitée,01/06/2023 00:00:00,,recWhWauzB077mMAC,;
52dda5a7,PoFa9263Um,,Partenaire d'une action B To C,,A participé à ENTRE 2 Z'ARTS dimanche 28 Mai 2023 à l'Entre-Deux,😃,01/06/2023,c.pose@otisud.com,Traitée,01/06/2023 00:00:00,,recIVYS9o5mvkvjDi,;
ce605104,125e0c18,,Partenaire d'une action B To C,,A participé ENTRE 2 Z'ARTS,😃,01/06/2023,c.pose@otisud.com,Traitée,01/06/2023 00:00:00,,1628ed97,;
"21a20b2c,CaGe2777BE,,Promotion SIT (reunion.fr),,""N'a toujours pas de fiche, que se passe-til?"",🤔,02/06/2023,a.mir@otisud.com,Traitée,23/06/2023 00:00:00,,reckOZ7OU50TrRb1v,";
"352f0d8c,c31f54f1,,Promotion SIT (reunion.fr),,""Souhaiterait plus de visibilité, formulaire à lui envoyer"",🤔,02/06/2023,a.mir@otisud.com,Traitée,09/06/2023 00:00:00,,78372796,";
64db0341,7b8f35ec,,Demande signalétique,Nouveaux panneaux,Première demande transmise par mail le 1er juin 2023.,😃,02/06/2023,a.sarpedon@otisud.com,A traiter,,,c0a466e9,;
b2f35568,7b8f35ec,,Promotion  Explore,,Souhaite avoir une promotion,😃,05/06/2023,n.chevalier@otisud.com,Traitée,13/07/2023 00:00:00,,c0a466e9,;
943f1868,0b7e55aa,,Promotion  Explore,,prévu pour juillet 2023,😃,05/06/2023,a.mir@otisud.com,Traitée,05/06/2023 00:00:00,,7821a90e,;
f409c206,PoSt2271af,,Promotion  Explore,,A demandé va facebook une promo explore,😃,05/06/2023,a.mir@otisud.com,Traitée,05/06/2023 00:00:00,,recxEhup5GEjfdHRJ,;
18514392,LeNa3827c0,,Promotion Facebook,,Besoin d'un post explore,😃,05/06/2023,a.mir@otisud.com,Traitée,05/06/2023 00:00:00,,recGtfya4sOtjkELr,;
2b81757a,f5257689,,Fermeture définitive,,fermeture définitive,🤔,07/06/2023,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,252be0b4,;
9f070fcd,f5257689,,Accompagnement Taxe de séjour,,Fermeture de fiche,🤔,07/06/2023,m.lallement@otisud.com,Traitée,29/04/2024 00:00:00,,252be0b4,;
bfafbdf5,0b7e55aa,,Partenaire d'une action B To C,,Sponsoring fête vacoa : offre une nuit. Voulait + d'infos,🤔,07/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,7821a90e,;
c5450d60,e1623885,,Accompagnement Taxe de séjour,,question sur les opérateurs numériques et la télédéclaration,🤔,08/06/2023,m.lallement@otisud.com,Traitée,09/06/2024 00:00:00,,4cc1e07e,;
184dd60d,DiNa2940rO,,Modification infos BDD,,MAJ à faire,🤔,08/06/2023,m.lallement@otisud.com,Traitée,06/07/2023 00:00:00,,recujgdTvkLdV2oDK,;
"f7a1f606,7b8f35ec,,Labels et classements étoiles,,""demande infos labels, notamment labels DD"",🤔,08/06/2023,m.lallement@otisud.com,Traitée,08/06/2023 00:00:00,,c0a466e9,";
24137dbd,39c3ac06,,Accompagnement Taxe de séjour,,accompagnement a la télédéclaration,😃,08/06/2023,m.lallement@otisud.com,Traitée,08/06/2023 00:00:00,,0e1c8279,;
224e6b83,125e0c18,,Partenaire d'une action B To C,,demande de devis ateliers fete vacoa,😃,09/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,1628ed97,;
681d52d5,73133f22,,Autres,,prestataire intéressé par la mise en place de ses produits en boutique et les ateliers (création de bijoux et atelier initiation à la création de pilons traditionnels),🤔,09/06/2023,m.lallement@otisud.com,Traitée,07/07/2023 00:00:00,,79b55a85,;
ae3be2d9,BeBe1856O6,,Autres,,Visite de ma part pour une demande liée à la frt pour des paniers,😃,09/06/2023,m.lauret@otisud.com,Traitée,06/07/2023 00:00:00,,recZUGINnXHGGNbNs,;
6e37c6c1,96c33950,,Promotion SIT (reunion.fr),,Nouvelle demande de référencement.,😃,09/06/2023,a.sarpedon@otisud.com,Traitée,09/06/2023 00:00:00,,cbf4f863,;
f270b5e0,7b8f35ec,,Labels et classements étoiles,,accompagnement ecolabel + clef verte + fond TD,😃,09/06/2023,m.lallement@otisud.com,Traitée,09/06/2023 00:00:00,,c0a466e9,;
ffc1067f,0a6ed1a8,,Accompagnement Taxe de séjour,,Cet établissement est fermé définitivement.,😃,12/06/2023,a.sarpedon@otisud.com,Traitée,29/04/2024 00:00:00,,4ab919e9,;
5b806835,0a6ed1a8,,Promotion SIT (reunion.fr),,La fiche de cet établissement est à désactiver.,😃,12/06/2023,a.sarpedon@otisud.com,Traitée,29/04/2024 00:00:00,,4ab919e9,;
cdc00668,2a713156,,Partenaire d'une action B To C,,Appel concernant la fête du vacoa.  Sur stand un jour,😃,12/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,d60bebd7,;
f1bd18fb,VeJe6124sx,,Partenaire d'une action B To C,,Appel concernant la fête du vacoa.  Sur stand un jour,😃,12/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,59D0EA4483,;
0179d025,TeNa7748a7,,Partenaire d'une action B To C,,Appel concernant la fête du vacoa.  Sur stand un jour,😃,12/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,recyNTh7vGAYgzmHO,;
e617fb53,c0d72ae9,,Partenaire d'une action B To C,,Appel concernant la fête du vacoa.  Sur stand un jour,😃,12/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,374f6587,;
787b79aa,3e6dc780,,Partenaire d'une action B To C,,Appel concernant la fête du vacoa.  Sur stand un jour: indécise  sur particpation (dispo des dames pour venir),🤔,12/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,759afed5,;
af080ae5,cc1819b6,,Partenaire d'une action B To C,,Appel concernant la fête du vacoa.  Sur stand un jour. Contente d'avoir eu une place de dernière minute,😃,12/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,387ab275,;
"427be5cc,0b7e55aa,,Promotion SIT (reunion.fr),,""Le dossier est en cours de traitement. Le 09 juin 2023, le prestataire a été invité à revoir la page 3 du formulaire de référencement."",😃,12/06/2023,a.sarpedon@otisud.com,Traitée,13/07/2023 00:00:00,,7821a90e,";
a0ad65ea,c31f54f1,,Accompagnement Taxe de séjour,,Ce meublé de tourisme est classé 1 étoile.,😃,12/06/2023,a.sarpedon@otisud.com,Traitée,12/06/2023 00:00:00,,78372796,;
7596c0cc,0a6ed1a8,,Promotion SIT (reunion.fr),,Cet établissement est fermé définitivement.,😃,13/06/2023,a.sarpedon@otisud.com,Traitée,29/04/2024 00:00:00,,4ab919e9,;
1b541d4b,73133f22,,Partenaire d'une action B To C,,Fete du vacoa: demande de devis / atelier pilon prévu,😃,14/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,79b55a85,;
eb6f7755,RoSy8220aP,,Partenaire d'une action B To C,,Fete vacoa : a déjà son stand ne viendra pas avec nous,😃,14/06/2023,m.lauret@otisud.com,Traitée,19/07/2023 00:00:00,,recBUeYnswL1StoWc,;
503bb909,37fcbf9e,,Accompagnement Taxe de séjour,,Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour.,🤔,14/06/2023,a.sarpedon@otisud.com,Traitée,21/06/2023 00:00:00,,48ba4dc1,;
5fd49f74,0be6e63b,,Accompagnement Taxe de séjour,,ouverture TDS à faire sous Keylodge,🤔,14/06/2023,m.lallement@otisud.com,Traitée,14/06/2023 00:00:00,,a9a2f996,;
25022ddb,GrPi2787iX,,Accompagnement Taxe de séjour,,enregistrement déclaration papier mai 2023,😃,14/06/2023,m.lallement@otisud.com,Traitée,14/06/2023 00:00:00,,recaYKZd71rGpIVVl,;
860b49f5,BoBe4284fh,,Accompagnement Taxe de séjour,,enregistrement déclaration papier : avril et mai 2023,😃,14/06/2023,m.lallement@otisud.com,Traitée,14/06/2023 00:00:00,,recuP0b6rC8FOEl7B,;
53d10dd8,cf5b53df,,Accompagnement Taxe de séjour,,Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour.,🤔,14/06/2023,a.sarpedon@otisud.com,Traitée,14/06/2023 00:00:00,,e34b6c09,;
a5cf4ac3,f2552f83,,Partenaire d'une action B To C,,Entrée en bdd et devis pour animation fête vacoa,😃,16/06/2023,m.lauret@otisud.com,Traitée,18/07/2023 00:00:00,,91782aad,;
"281562a0,CoJa3032Pt,,Partenaire d'une action B To C,,""Prestataire contacté par email et par téléphone à propos du Groupe What's App/restaurateurs de Saint Philippe. ";
Information laissée sur messagerie.;
"En attente de réponse."",🤔,16/06/2023,s.galletier@otisud.com,Traitée,17/07/2023 00:00:00,,recEtCXzryjmXCyG3,";
"ba797ddf,1f8ebfd6,,Partenaire d'une action B To C,,""Prestataire contacté par email et par téléphone à propos du Groupe What's App/restaurateurs de Saint Philippe. ";
Information laissée sur messagerie.;
"En attente de réponse."",🤔,16/06/2023,g.dijoux@otisud.com,Traitée,17/07/2023 00:00:00,,69f746b8,";
"c00fa248,Ro4149fB,,Partenaire d'une action B To C,,""Prestataire contacté par email et par téléphone à propos du Groupe What's App/restaurateurs de Saint Philippe. ";
Information laissée sur messagerie.;
"En attente de réponse."",🤔,16/06/2023,s.galletier@otisud.com,Traitée,17/07/2023 00:00:00,,recBwIkZXrkiVim1Q,";
"ae40fe1a,MuAu3753Z0,,Partenaire d'une action B To C,,""Prestataire contacté par email et par téléphone à propos du Groupe What's App/restaurateurs de Saint Philippe. ";
Information donnée.;
"En attente de réponse."",🤔,16/06/2023,s.galletier@otisud.com,Traitée,17/07/2023 00:00:00,,recW7uGt8JkBfexcV,";
"cdb737a7,CoE15300Q,,Partenaire d'une action B To C,,""Prestataire contacté par email et par téléphone à propos du Groupe What's App/restaurateurs de Saint Philippe. ";
Information donnée.;
"En attente de réponse."",😃,16/06/2023,s.galletier@otisud.com,Traitée,17/07/2023 00:00:00,,rec2BIu67CJ4cBooH,";
"04163c26,SaMa0460xU,,Partenaire d'une action B To C,,""Prestataire contacté par email et par téléphone à propos du Groupe What's App/restaurateurs de Saint Philippe. ";
Information laissée sur messagerie.;
"En attente de réponse."",🤔,16/06/2023,s.galletier@otisud.com,Traitée,17/07/2023 00:00:00,,recFdQEKlRXOW6IiR,";
9ef963ba,PaJe6725Qn,,Partenaire d'une action B To C,,Prestaire contacter par email et tel concernant le groupe Whatsapp. Info laissé sur boite vocale. En attente retour client,🤔,16/06/2023,g.dijoux@otisud.com,Traitée,17/07/2023 00:00:00,,reczmo44uNT3nvZZt,;
"01a1d850,DaJe7931Qc,,Partenaire d'une action B To C,,""Prestataire contacté par email et par téléphone à propos du Groupe What's App/restaurateurs de Saint Philippe. ";
Information donnée.;
"En attente de réponse."",🤔,16/06/2023,g.dijoux@otisud.com,Traitée,17/07/2023 00:00:00,,5EF05AAF2A,";
df733df4,7f918879,,Accompagnement Taxe de séjour,,Cet établissement n'est pas référencé sur la plateforme de la taxe de séjour.,🤔,19/06/2023,a.sarpedon@otisud.com,Traitée,04/07/2023 00:00:00,,0f08cd96,;
de9552ba,TeMa7926eD,,Accompagnement Taxe de séjour,,Madame TECHER a informé qu’elle passera bientôt au bureau pour faire sa déclaration de la taxe de séjour à l’aide du registre du logeur.,😃,20/06/2023,a.sarpedon@otisud.com,Traitée,23/06/2023 00:00:00,,recW5SKUQWWgrDLvC,;
3cea7e60,TeMa7926eD,,Accompagnement Taxe de séjour,,Madame TECHER a informé qu’elle passera bientôt au bureau pour faire sa déclaration de la taxe de séjour à l’aide du registre du logeur.,😃,20/06/2023,a.sarpedon@otisud.com,Traitée,23/06/2023 00:00:00,,recfEmpLnY5H9dk0r,;
20d97fe4,MaMa5402f9,,Fermeture provisoire,,fermeture provisoire signalée par mail du 16 au 30 juin 2023,🤔,21/06/2023,m.lallement@otisud.com,Traitée,21/06/2023 00:00:00,,recfS3ibqtiRSEOVy,;
c0e3c1f8,bc9d622a,,Accompagnement Taxe de séjour,,ouverture de compte a faire,🤔,21/06/2023,m.lallement@otisud.com,Traitée,21/06/2023 00:00:00,,b21791cd,;
8df26da8,bc9d622a,,Labels et classements étoiles,,intéressé par le classement,🤔,21/06/2023,m.lallement@otisud.com,Traitée,21/06/2023 00:00:00,,b21791cd,;
1518ee1a,TeMa7926eD,,Accompagnement Taxe de séjour,,enregistrement des déclarations papier : mai et juin 2023,😃,23/06/2023,m.lallement@otisud.com,Traitée,30/06/2023 00:00:00,,recW5SKUQWWgrDLvC,;
3f5b1b2a,TeMa7926eD,,Accompagnement Taxe de séjour,,enregistrement des déclarations papier : mai et juin 2023,😃,23/06/2023,m.lallement@otisud.com,Traitée,30/06/2023 00:00:00,,recfEmpLnY5H9dk0r,;
a5609170,3bfec01f,,Accompagnement Taxe de séjour,,ouverture de compte,🤔,26/06/2023,m.lallement@otisud.com,Traitée,11/07/2023 00:00:00,,a2266a5b,;
c4788a97,PaMa7978gy,,Labels et classements étoiles,,demande d'infos sur le classement en étoiles (mail reçu sur l'adresse TDS),😃,26/06/2023,m.lallement@otisud.com,Traitée,26/06/2023 00:00:00,,recUOCYFvmBoqRPQ9,;
ddeb5bd3,ViMa2614Vf,,Accompagnement Taxe de séjour,,saisie de 2 périodes de fermeture dans la plateforme TDS pour février 2023 et mai 2023 (mail reçu sur TDS),🤔,26/06/2023,m.lallement@otisud.com,Traitée,26/06/2023 00:00:00,,reczXMtCwsT2mUUG6,;
d5e8f68e,bc9d622a,,Accompagnement Taxe de séjour,,questions sur la tarification (mail),🤔,26/06/2023,m.lallement@otisud.com,Traitée,26/06/2023 00:00:00,,b21791cd,;
"6811ecdc,1421if,,Modification infos BDD,,""Bonjour, coordonnées du Choca 0693 96 61 29. Il faut supprimer l'autre . Bonne journée."",😃,29/06/2023,l.bardil@otisud.com,Traitée,29/06/2023 00:00:00,,rec5bTILGfGPeLo90,";
fe50004f,54aa28d1,,Accompagnement Taxe de séjour,,ouverture à faire pour le nouveau meublé,😃,30/06/2023,n.chevalier@otisud.com,Traitée,14/08/2023 00:00:00,,a6fd5816,;
737f8141,39c3ac06,,Accompagnement Taxe de séjour,,Demande d'aide pour faire sa télédéclaration de la taxe de séjour,🤔,03/07/2023,a.sarpedon@otisud.com,Traitée,03/07/2023 00:00:00,,0e1c8279,;
1001d856,759c3102,,Promotion Facebook,,Demande de promotion,😃,04/07/2023,a.sarpedon@otisud.com,Traitée,26/07/2023 00:00:00,,ff39cb07,;
515c60e9,3114f9ef,,Labels et classements étoiles,,infos labels,😃,04/07/2023,m.lallement@otisud.com,Traitée,04/07/2023 00:00:00,,4c57cea2,;
8acff917,3114f9ef,,Autres,,demande d'infos sur les aides rénovation énergétiques et panneaux photovoltaïques,😃,04/07/2023,m.lallement@otisud.com,Traitée,04/07/2023 00:00:00,,4c57cea2,;
19b774de,f59beb40,,Promotion Facebook,,Demande de promotion.,😃,05/07/2023,a.sarpedon@otisud.com,Traitée,28/07/2023 00:00:00,,c93fda30,;
4c8bf23d,1d1b4ce4,,Autres,,intéressé par un accompagnement/atelier numérique,😃,06/07/2023,n.chevalier@otisud.com,Traitée,15/11/2023 00:00:00,,251f9919,;
84af045e,1d1b4ce4,,Promotion Facebook,,nouveaux produits boutique,😃,06/07/2023,n.chevalier@otisud.com,Traitée,15/09/2023 00:00:00,,251f9919,;
